id,home_team_api_id,away_team_api_id,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
2267,8655,8528,658964,8655,8528,2,1,30622.0,38836.0,30739.0,23921.0,25667.0,30842.0,109621.0,113465.0,23916.0,23927.0,21613.0,33439.0,34987.0,24230.0,41071.0,111865.0,40015.0,129817.0,29581.0,25005.0,101192.0,71550.0
2268,10252,9825,658965,10252,9825,0,0,30380.0,33863.0,24751.0,24211.0,30357.0,23354.0,38807.0,38609.0,30892.0,23264.0,34466.0,23686.0,26111.0,38835.0,26005.0,31291.0,30613.0,39297.0,75489.0,31435.0,41704.0,3520.0
2269,8654,8655,658966,8654,8655,0,0,36374.0,36394.0,109897.0,23818.0,33312.0,41475.0,30966.0,34590.0,37169.0,109898.0,181229.0,30622.0,38836.0,19020.0,23921.0,30739.0,23927.0,30842.0,109621.0,23916.0,25667.0,21613.0
2270,8528,8668,658967,8528,8668,0,1,33439.0,35472.0,24230.0,41071.0,111865.0,40015.0,129817.0,101192.0,29581.0,71550.0,30953.0,31465.0,30371.0,30890.0,30839.0,24846.0,30700.0,39618.0,24006.0,36012.0,30876.0,30735.0
2271,8472,10194,658968,8472,10194,0,0,32562.0,30885.0,34275.0,23073.0,43259.0,38802.0,25150.0,26171.0,17866.0,23949.0,30988.0,23794.0,38899.0,40695.0,40005.0,35467.0,24411.0,23253.0,24133.0,24773.0,42183.0,23314.0
2272,8456,8462,658969,8456,8462,2,0,24224.0,30509.0,30831.0,39027.0,33963.0,30598.0,24213.0,23782.0,33633.0,38817.0,30960.0,36286.0,38368.0,23939.0,47418.0,23953.0,24747.0,33850.0,25421.0,23271.0,27335.0,25543.0
2273,8650,8559,658970,8650,8559,2,0,30660.0,30617.0,22764.0,39032.0,47547.0,30618.0,38818.0,27694.0,37920.0,37139.0,41175.0,23932.0,26454.0,23783.0,40128.0,34430.0,130670.0,35532.0,155384.0,11576.0,24372.0,23934.0
2274,8667,8602,658971,8667,8602,2,2,23021.0,40132.0,93458.0,24509.0,23022.0,32577.0,30595.0,182962.0,23225.0,37798.0,70297.0,30669.0,40022.0,32581.0,23334.0,33138.0,23099.0,35466.0,29673.0,25415.0,23538.0,23291.0
2275,9879,10252,658972,9879,10252,0,2,30633.0,23780.0,26777.0,165823.0,33045.0,24020.0,30338.0,43247.0,34574.0,24741.0,26461.0,30380.0,33863.0,24751.0,24211.0,30357.0,23354.0,38807.0,38609.0,30892.0,23264.0,34466.0
2276,8191,8455,658973,8191,8455,1,2,24788.0,34214.0,23349.0,35437.0,34230.0,11496.0,38504.0,28109.0,38856.0,23074.0,32627.0,30859.0,31306.0,26564.0,30627.0,38834.0,30699.0,30631.0,40825.0,30630.0,37804.0,30679.0
2277,9825,10260,658974,9825,10260,1,3,23686.0,26111.0,38835.0,26005.0,31291.0,39297.0,30613.0,23678.0,26181.0,31435.0,3520.0,30726.0,38994.0,30362.0,43248.0,32569.0,24148.0,30373.0,34944.0,40945.0,30829.0,30802.0
2278,8658,8586,658975,8658,8586,1,1,31432.0,24226.0,34193.0,23837.0,23787.0,35443.0,33049.0,24978.0,24002.0,31953.0,31073.0,30455.0,46403.0,24531.0,30354.0,31921.0,23760.0,24656.0,97988.0,31097.0,30830.0,30348.0
2279,10260,8462,658976,10260,8462,5,0,30726.0,30615.0,30362.0,43248.0,32569.0,35327.0,34944.0,24148.0,40945.0,27430.0,30829.0,36286.0,38368.0,23939.0,47418.0,25995.0,23271.0,24373.0,24747.0,25421.0,40987.0,26347.0
2280,10194,8655,658977,10194,8655,3,0,23794.0,23369.0,38899.0,40695.0,35467.0,24435.0,25668.0,24411.0,24773.0,38755.0,23314.0,30622.0,38836.0,23921.0,19020.0,30739.0,49825.0,30842.0,109621.0,23916.0,25667.0,21613.0
2281,8472,8528,658978,8472,8528,1,1,32562.0,32870.0,34275.0,23073.0,43259.0,156008.0,25150.0,26171.0,17866.0,23949.0,30988.0,34421.0,35472.0,41071.0,24230.0,111865.0,129817.0,101192.0,25005.0,40015.0,29581.0,71550.0
2282,8586,10252,658979,8586,10252,0,0,30455.0,46403.0,24531.0,30354.0,31921.0,23760.0,24656.0,97988.0,31097.0,30830.0,30348.0,30380.0,33863.0,24751.0,24211.0,30357.0,23354.0,38807.0,38609.0,30892.0,23264.0,34466.0
2283,8191,8654,659020,8191,8654,2,1,24788.0,34230.0,34214.0,23349.0,23823.0,11496.0,38504.0,28109.0,23074.0,23190.0,32627.0,36374.0,36394.0,109897.0,23818.0,33312.0,109898.0,24223.0,37169.0,30966.0,34543.0,34947.0
2284,8455,9825,659063,8455,9825,2,0,30859.0,31306.0,30911.0,30627.0,38834.0,30699.0,32345.0,30631.0,30679.0,30822.0,37804.0,23686.0,26111.0,38835.0,26005.0,31291.0,26181.0,27277.0,23678.0,31013.0,30613.0,3520.0
2285,8559,9879,659064,8559,9879,0,0,23932.0,24728.0,24336.0,40128.0,34430.0,130670.0,35532.0,155384.0,11576.0,24372.0,23934.0,30633.0,43247.0,23780.0,26777.0,23282.0,34574.0,112035.0,30338.0,24664.0,31643.0,26461.0
2286,8667,8456,659065,8667,8456,2,1,23021.0,40132.0,24509.0,93458.0,23022.0,23034.0,30595.0,182962.0,23225.0,70297.0,37798.0,24224.0,30509.0,30831.0,191616.0,30635.0,24213.0,30598.0,23782.0,33781.0,38817.0,30960.0
2287,8650,8668,659066,8650,8668,1,0,30660.0,30617.0,39032.0,25984.0,47547.0,38818.0,95327.0,37139.0,30618.0,33632.0,41175.0,31465.0,30371.0,30839.0,24216.0,24846.0,30700.0,39618.0,30876.0,24006.0,36012.0,30735.0
2288,8658,8602,659067,8658,8602,2,1,31432.0,24226.0,34193.0,23837.0,23787.0,35443.0,33049.0,24978.0,24002.0,31953.0,31073.0,30669.0,40022.0,23334.0,32581.0,33138.0,23099.0,35466.0,29673.0,25415.0,23538.0,23291.0
2289,9825,8650,659068,9825,8650,1,0,23686.0,30935.0,38835.0,26005.0,31291.0,30613.0,23678.0,27277.0,26181.0,36410.0,3520.0,30660.0,30617.0,22764.0,25984.0,47547.0,95327.0,38818.0,37139.0,30618.0,33632.0,41175.0
2290,9879,8191,659069,9879,8191,3,0,30633.0,43247.0,23780.0,26777.0,23282.0,34574.0,25253.0,30338.0,24020.0,31643.0,24741.0,24788.0,34230.0,34214.0,23349.0,24234.0,11496.0,38504.0,28109.0,23823.0,23190.0,32627.0
2291,8654,8658,659070,8654,8658,2,0,36374.0,36394.0,109897.0,23818.0,26348.0,30966.0,24223.0,34590.0,41475.0,38491.0,34543.0,31432.0,24226.0,34193.0,23837.0,23787.0,25075.0,24978.0,33049.0,77704.0,37552.0,31953.0
2292,8602,8586,659071,8602,8586,1,0,30669.0,40022.0,23334.0,32581.0,33138.0,23099.0,35466.0,131409.0,25415.0,23538.0,23291.0,30455.0,26108.0,24531.0,26209.0,31921.0,23760.0,24656.0,30818.0,38820.0,30348.0,33074.0
2293,8528,10194,659072,8528,10194,1,1,34421.0,35472.0,24230.0,41071.0,111865.0,29581.0,25005.0,40015.0,101192.0,71550.0,30953.0,23794.0,23369.0,38899.0,40695.0,35467.0,24411.0,23253.0,25668.0,24773.0,42183.0,23314.0
2294,8462,8472,659073,8462,8472,1,1,36286.0,24137.0,23939.0,47418.0,25995.0,40004.0,25517.0,33850.0,25421.0,26347.0,30901.0,32562.0,32870.0,34275.0,23073.0,43259.0,38802.0,26171.0,25150.0,17866.0,23949.0,30988.0
2295,8655,8667,659074,8655,8667,1,0,30622.0,30658.0,23921.0,30739.0,25667.0,109621.0,38711.0,30842.0,23916.0,23927.0,21613.0,23021.0,40132.0,93458.0,24509.0,23022.0,23034.0,30595.0,182962.0,23225.0,70297.0,37798.0
2296,10252,10260,659075,10252,10260,1,1,30380.0,33863.0,24751.0,24211.0,30357.0,23354.0,38609.0,38807.0,78324.0,30892.0,23264.0,30726.0,38994.0,30362.0,43248.0,32569.0,24148.0,34944.0,30373.0,40945.0,30829.0,24154.0
2297,8668,8455,659076,8668,8455,2,1,31465.0,30371.0,30839.0,24216.0,24846.0,30700.0,24011.0,24006.0,10491.0,30876.0,30735.0,30859.0,31306.0,30911.0,30627.0,38834.0,30631.0,32345.0,40825.0,37804.0,30822.0,30679.0
2298,8456,8559,659077,8456,8559,2,0,24224.0,30509.0,30831.0,39027.0,30635.0,34942.0,30598.0,23782.0,24159.0,30960.0,38817.0,23932.0,26454.0,40128.0,34430.0,24728.0,130670.0,143793.0,35532.0,11576.0,34261.0,23934.0
2299,9879,8658,659078,9879,8658,2,1,30633.0,43247.0,23780.0,26777.0,23282.0,24020.0,25253.0,30338.0,34574.0,24737.0,24741.0,31432.0,24226.0,34193.0,23837.0,23787.0,35443.0,33049.0,24978.0,77704.0,24002.0,31953.0
2300,8462,10194,659079,8462,10194,1,2,36286.0,24137.0,47418.0,23953.0,40987.0,40004.0,25517.0,25421.0,23779.0,26347.0,30901.0,23794.0,23369.0,40695.0,38899.0,24408.0,25668.0,24411.0,23253.0,42183.0,38755.0,23314.0
2301,8654,8667,659080,8654,8667,3,0,36374.0,36394.0,109897.0,23818.0,33312.0,30966.0,24223.0,34590.0,41475.0,31020.0,34543.0,23021.0,40132.0,93458.0,24509.0,23022.0,23034.0,30595.0,182962.0,23225.0,127857.0,37798.0
2302,8655,8559,659081,8655,8559,3,0,30622.0,30658.0,23921.0,30739.0,25667.0,38711.0,109621.0,113465.0,23916.0,23927.0,21613.0,23932.0,26454.0,34430.0,40128.0,24728.0,130670.0,35532.0,23937.0,24372.0,34261.0,23934.0
2303,8668,10260,659082,8668,10260,3,1,31465.0,30371.0,30839.0,24216.0,24846.0,30700.0,24006.0,24011.0,10491.0,36012.0,30735.0,30726.0,30615.0,30362.0,43248.0,32569.0,35327.0,24148.0,34944.0,30802.0,30829.0,27430.0
2304,9825,8472,659083,9825,8472,2,0,23686.0,30935.0,30616.0,26005.0,31291.0,23678.0,31013.0,30613.0,75489.0,26181.0,36410.0,32562.0,32870.0,30885.0,34275.0,43259.0,24157.0,24740.0,26171.0,30352.0,23949.0,30988.0
2305,8528,8586,659084,8528,8586,0,3,34421.0,34987.0,41071.0,25005.0,111865.0,129817.0,40015.0,101192.0,29581.0,96481.0,71550.0,30455.0,46403.0,24531.0,30354.0,31921.0,23760.0,24656.0,97988.0,38820.0,30830.0,30348.0
2306,8602,8455,659085,8602,8455,0,2,30669.0,40022.0,23334.0,32581.0,33138.0,23099.0,35466.0,131409.0,25415.0,23538.0,23291.0,30859.0,30856.0,31306.0,30627.0,40825.0,30699.0,32345.0,30679.0,30630.0,30822.0,37804.0
2307,8456,8650,659086,8456,8650,0,0,24224.0,30509.0,39027.0,33086.0,30635.0,30367.0,24213.0,30598.0,23782.0,24159.0,30960.0,30660.0,30617.0,22764.0,25984.0,47547.0,38818.0,95327.0,33632.0,30618.0,30915.0,37139.0
2308,10252,8191,659087,10252,8191,5,2,30380.0,33863.0,24211.0,24751.0,24136.0,23354.0,38807.0,38609.0,30892.0,23264.0,34466.0,24788.0,34230.0,23349.0,34214.0,23823.0,38856.0,46008.0,38504.0,28109.0,23190.0,32627.0
2309,8472,9879,659088,8472,9879,0,0,32562.0,32870.0,34275.0,30885.0,24740.0,24157.0,26171.0,25150.0,30352.0,30988.0,23949.0,30633.0,43247.0,23780.0,26777.0,23282.0,34574.0,25253.0,30338.0,24020.0,24737.0,24741.0
2310,8586,8668,659089,8586,8668,2,1,30455.0,46403.0,24531.0,26209.0,31921.0,38820.0,24656.0,97988.0,31097.0,40755.0,30348.0,31465.0,30371.0,30839.0,24216.0,24846.0,109058.0,24011.0,36012.0,24006.0,25666.0,24160.0
2311,10194,9825,659090,10194,9825,1,3,23794.0,38899.0,40695.0,40005.0,23369.0,25668.0,23253.0,24411.0,33941.0,23314.0,38755.0,23686.0,26111.0,26005.0,34418.0,31291.0,23678.0,30935.0,30613.0,75489.0,26181.0,36410.0
2312,10260,8654,659091,10260,8654,3,0,24147.0,30615.0,30362.0,30865.0,32569.0,35327.0,24156.0,30373.0,40961.0,27430.0,30829.0,36374.0,36394.0,109897.0,23818.0,33312.0,30966.0,37169.0,34590.0,41475.0,31020.0,34543.0
2313,8650,8655,659092,8650,8655,2,1,30660.0,38818.0,30617.0,25984.0,34222.0,24800.0,30618.0,95327.0,33632.0,37139.0,30853.0,30622.0,30658.0,19020.0,30739.0,25667.0,113465.0,109621.0,38711.0,23916.0,23927.0,21613.0
2314,8667,10252,659093,8667,10252,0,2,23027.0,40132.0,23284.0,93458.0,23022.0,23034.0,182962.0,30595.0,38816.0,24843.0,37798.0,30380.0,33863.0,24211.0,24751.0,24136.0,30892.0,38807.0,38609.0,23354.0,26165.0,23264.0
2315,8455,8456,659094,8455,8456,2,4,37149.0,31306.0,30911.0,30627.0,30679.0,30699.0,32345.0,30631.0,30630.0,30822.0,37804.0,24224.0,24208.0,39027.0,33086.0,30635.0,24159.0,30598.0,23782.0,30509.0,33781.0,38817.0
2316,8658,8528,659095,8658,8528,1,0,31432.0,24226.0,34193.0,23837.0,23787.0,35443.0,33049.0,24978.0,77704.0,24002.0,31953.0,34421.0,34987.0,41071.0,24230.0,111865.0,129817.0,40015.0,29581.0,25005.0,101192.0,71550.0
2317,8191,8462,659096,8191,8462,1,2,24788.0,34230.0,23349.0,34214.0,23823.0,11496.0,28109.0,38504.0,23074.0,32627.0,23370.0,36286.0,24137.0,25995.0,23953.0,40987.0,47418.0,23271.0,25421.0,40004.0,23779.0,26347.0
2318,8559,8602,659097,8559,8602,1,0,23932.0,26454.0,34430.0,40128.0,24728.0,35532.0,130670.0,24455.0,143793.0,23934.0,34261.0,30669.0,40022.0,23334.0,32581.0,33138.0,131409.0,35466.0,23099.0,25415.0,23538.0,23291.0
2319,8528,8650,659098,8528,8650,1,0,34421.0,35472.0,41071.0,24230.0,111865.0,101192.0,40015.0,29581.0,25005.0,71550.0,96481.0,30660.0,38818.0,30617.0,39032.0,47547.0,33632.0,30618.0,95327.0,37139.0,24800.0,30853.0
2320,8654,8559,659099,8654,8559,1,2,36374.0,36394.0,109897.0,23818.0,33312.0,30966.0,24223.0,34590.0,41475.0,34543.0,31020.0,23932.0,26454.0,40128.0,34430.0,24728.0,130670.0,11576.0,35532.0,143793.0,34261.0,23934.0
2321,8456,8586,659100,8456,8586,0,1,24527.0,30509.0,30831.0,39027.0,30635.0,24159.0,30598.0,23782.0,33781.0,30960.0,38817.0,30455.0,26108.0,24531.0,30354.0,40006.0,30895.0,24656.0,31097.0,31921.0,30830.0,30348.0
2322,8462,8455,659101,8462,8455,0,5,36286.0,24747.0,25995.0,23953.0,24137.0,38704.0,23889.0,47418.0,24373.0,25421.0,26347.0,30859.0,30856.0,30911.0,30627.0,40825.0,30631.0,32345.0,30686.0,51553.0,30822.0,30679.0
2323,8668,8667,659102,8668,8667,5,1,31465.0,30371.0,23268.0,24216.0,24846.0,24006.0,30839.0,24011.0,36012.0,25666.0,24160.0,23021.0,40132.0,93458.0,26066.0,38816.0,23438.0,24843.0,30595.0,182962.0,23025.0,127857.0
2324,8655,8658,659103,8655,8658,2,1,33948.0,30658.0,19020.0,186137.0,25667.0,38711.0,109621.0,30342.0,23916.0,23927.0,21613.0,31432.0,24226.0,23837.0,34193.0,23787.0,25075.0,33049.0,24978.0,77704.0,24002.0,31953.0
2325,10252,8472,659104,10252,8472,1,1,30380.0,33863.0,24751.0,24211.0,24136.0,23354.0,38807.0,38609.0,30892.0,26165.0,34466.0,32562.0,32870.0,34275.0,30885.0,24740.0,24157.0,156008.0,25150.0,30352.0,38802.0,23949.0
2326,9825,8191,659105,9825,8191,3,1,23686.0,30935.0,30616.0,26005.0,31291.0,31013.0,31435.0,39297.0,30613.0,26181.0,36410.0,24788.0,34230.0,23349.0,34214.0,23823.0,46008.0,23185.0,28109.0,38856.0,23370.0,23190.0
2327,8602,10260,659106,8602,10260,0,1,30669.0,40022.0,23334.0,32581.0,33138.0,35466.0,23099.0,131409.0,25415.0,23538.0,23291.0,30726.0,30362.0,30865.0,30620.0,32569.0,35327.0,30373.0,34944.0,24156.0,40945.0,27430.0
2328,9879,10194,659107,9879,10194,0,1,30633.0,37266.0,23780.0,26777.0,24781.0,34574.0,30338.0,25253.0,24020.0,30956.0,24737.0,46518.0,23369.0,38899.0,40695.0,35467.0,25668.0,23253.0,24411.0,24773.0,23314.0,38755.0
2329,9825,8462,658593,9825,8462,4,1,23686.0,30935.0,38835.0,26005.0,78513.0,30613.0,27277.0,39297.0,3520.0,30843.0,41704.0,36286.0,47418.0,26108.0,24216.0,40987.0,26347.0,23889.0,24747.0,38820.0,25543.0,37140.0
2330,8650,10252,658594,8650,10252,1,3,30660.0,34036.0,30617.0,22764.0,47547.0,38818.0,95327.0,37139.0,30618.0,24800.0,30853.0,30380.0,25518.0,24658.0,33863.0,23282.0,38807.0,23283.0,38609.0,24780.0,23354.0,23264.0
2331,8472,8655,658595,8472,8655,2,1,24527.0,36786.0,24740.0,24408.0,43259.0,38802.0,26171.0,25150.0,30352.0,23949.0,30988.0,30622.0,26256.0,19020.0,23921.0,30739.0,23927.0,38711.0,109621.0,23916.0,34176.0,49825.0
2332,8654,8586,658596,8654,8586,1,2,36374.0,36394.0,24751.0,23818.0,33312.0,39306.0,109898.0,24223.0,37169.0,160496.0,34543.0,23984.0,46403.0,30354.0,26209.0,40006.0,30895.0,97988.0,24656.0,31097.0,24635.0,30348.0
2333,8456,8602,658597,8456,8602,1,0,24224.0,24208.0,30831.0,24211.0,30635.0,30367.0,24213.0,23782.0,33974.0,30960.0,38817.0,36283.0,23091.0,23334.0,29673.0,33138.0,23425.0,35466.0,24676.0,31317.0,23538.0,23866.0
2334,9879,8455,658598,9879,8455,0,2,30633.0,37266.0,23780.0,26777.0,24781.0,24737.0,30338.0,25253.0,34574.0,30956.0,24741.0,30859.0,25925.0,30911.0,30627.0,38834.0,32345.0,30699.0,30679.0,30631.0,30822.0,37804.0
2335,8658,10194,658599,8658,10194,0,0,31432.0,24190.0,35531.0,34193.0,24226.0,33049.0,24978.0,77704.0,24002.0,26559.0,37552.0,23794.0,23369.0,40695.0,40005.0,35467.0,24435.0,23253.0,25668.0,24773.0,24001.0,38755.0
2336,8667,8559,658600,8667,8559,1,0,23021.0,26066.0,34275.0,24509.0,23022.0,97489.0,23333.0,39073.0,38816.0,23225.0,23563.0,23932.0,34430.0,23783.0,40128.0,24728.0,23934.0,155384.0,35532.0,24653.0,24372.0,34261.0
2337,8191,8668,658601,8191,8668,1,0,24788.0,34230.0,23349.0,38504.0,24212.0,11496.0,23185.0,21849.0,23074.0,32627.0,23370.0,31465.0,24023.0,24004.0,30371.0,24846.0,24006.0,109058.0,39618.0,36012.0,30876.0,30735.0
2338,8528,10260,658602,8528,10260,0,5,34421.0,34987.0,25005.0,24230.0,111865.0,29581.0,129817.0,118929.0,24663.0,40015.0,71550.0,24147.0,30615.0,43248.0,30865.0,32569.0,35327.0,24148.0,30373.0,40945.0,27430.0,30829.0
2339,8586,8655,659108,8586,8655,3,1,30455.0,46403.0,24531.0,26209.0,40006.0,38820.0,31097.0,97988.0,31921.0,40755.0,30348.0,30622.0,30658.0,19020.0,30739.0,38836.0,30842.0,109621.0,30342.0,23916.0,25667.0,21613.0
2340,8472,8456,659109,8472,8456,1,1,32562.0,24740.0,34275.0,30885.0,32870.0,24157.0,30352.0,131583.0,38802.0,30988.0,23949.0,24224.0,24208.0,39027.0,33086.0,30635.0,30367.0,30598.0,23782.0,30509.0,33781.0,38817.0
2341,10194,10252,659110,10194,10252,0,0,23794.0,38899.0,35467.0,40005.0,24408.0,25668.0,23253.0,24411.0,24773.0,42183.0,23314.0,30380.0,33863.0,24751.0,24211.0,24136.0,30892.0,38807.0,38609.0,23354.0,26165.0,34466.0
2342,10260,9879,659111,10260,9879,3,0,30726.0,30615.0,30620.0,30865.0,32569.0,35327.0,34944.0,24148.0,40945.0,27430.0,30829.0,30633.0,33045.0,26777.0,23780.0,23282.0,24020.0,30338.0,43247.0,30956.0,24737.0,24741.0
2343,8650,8462,659112,8650,8462,4,1,30660.0,34036.0,30617.0,25984.0,47547.0,27694.0,38818.0,33632.0,30618.0,30915.0,30853.0,24368.0,24137.0,47418.0,25995.0,23953.0,30901.0,25517.0,25421.0,24528.0,40987.0,26347.0
2344,8667,9825,659113,8667,9825,1,2,23021.0,32577.0,26066.0,93458.0,23022.0,23034.0,30595.0,24843.0,34437.0,37798.0,70297.0,23686.0,26111.0,34418.0,26005.0,31291.0,30935.0,39297.0,27277.0,26181.0,36410.0,3520.0
2345,8658,8668,659114,8658,8668,2,2,31432.0,24226.0,34193.0,23837.0,23787.0,25075.0,24978.0,33049.0,77704.0,31953.0,31073.0,31465.0,30371.0,23268.0,24216.0,24846.0,25666.0,30839.0,24011.0,36012.0,30876.0,24160.0
2346,8559,8528,659115,8559,8528,4,0,23932.0,26454.0,24336.0,40128.0,24728.0,130670.0,35532.0,11576.0,143793.0,23934.0,34261.0,34421.0,35472.0,41071.0,24230.0,111865.0,29581.0,25005.0,40015.0,101192.0,106228.0,71550.0
2347,8191,8602,659116,8191,8602,1,2,24788.0,34230.0,23349.0,34214.0,23823.0,11496.0,23185.0,38504.0,38856.0,23370.0,23190.0,30669.0,40022.0,23334.0,32581.0,33138.0,23099.0,131409.0,35466.0,25415.0,23538.0,23291.0
2348,8455,8654,659117,8455,8654,4,1,22978.0,31306.0,26564.0,30627.0,30856.0,30699.0,32345.0,30631.0,37804.0,30822.0,30679.0,36374.0,33312.0,23818.0,24744.0,113239.0,30353.0,34590.0,24223.0,30966.0,37242.0,38491.0
2349,8528,8191,659118,8528,8191,1,0,34421.0,34987.0,41071.0,24230.0,111865.0,101192.0,25005.0,40015.0,129817.0,71550.0,96481.0,24788.0,34230.0,43252.0,34214.0,24212.0,23185.0,11496.0,28109.0,23370.0,32627.0,23190.0
2350,8472,8658,659119,8472,8658,3,1,32562.0,32870.0,34275.0,30885.0,24740.0,24157.0,131583.0,30352.0,38802.0,23949.0,25342.0,31432.0,24226.0,23837.0,34193.0,23787.0,25075.0,78404.0,24978.0,77704.0,31953.0,31073.0
2351,9825,8654,659120,9825,8654,2,0,23686.0,30935.0,34418.0,26005.0,31291.0,39297.0,23678.0,26181.0,30613.0,3520.0,36410.0,36374.0,33312.0,109897.0,23818.0,113239.0,41475.0,34590.0,30966.0,160496.0,38491.0,31020.0
2352,10252,8602,659121,10252,8602,2,2,30380.0,33863.0,24751.0,24211.0,24136.0,23354.0,38807.0,38609.0,30892.0,26165.0,34466.0,30669.0,40022.0,23334.0,32581.0,33138.0,23099.0,131409.0,35466.0,25415.0,23538.0,23291.0
2353,8655,8455,659122,8655,8455,1,1,33948.0,30658.0,19020.0,186137.0,25667.0,38711.0,109621.0,30342.0,23916.0,23927.0,21613.0,22978.0,31306.0,26564.0,30627.0,30856.0,32345.0,31906.0,30679.0,30631.0,37804.0,30822.0
2354,8462,8667,659123,8462,8667,3,2,36286.0,24747.0,25995.0,23953.0,40987.0,38704.0,23889.0,47418.0,25421.0,23779.0,26347.0,23021.0,32577.0,93458.0,40132.0,23022.0,34437.0,38816.0,24843.0,23563.0,37798.0,23034.0
2355,8668,8559,659125,8668,8559,2,0,31465.0,30371.0,23268.0,24216.0,24846.0,25666.0,30839.0,24011.0,36012.0,30876.0,24160.0,23932.0,26454.0,24336.0,40128.0,24728.0,130670.0,35532.0,11576.0,143793.0,23934.0,34261.0
2356,9879,8456,659126,9879,8456,1,2,30633.0,43247.0,23780.0,165823.0,24781.0,24020.0,25253.0,30338.0,34574.0,24737.0,24741.0,24224.0,30509.0,30831.0,39027.0,33963.0,24159.0,34942.0,23782.0,33781.0,38817.0,30646.0
2357,10260,8650,659127,10260,8650,2,1,30726.0,30615.0,30620.0,30865.0,32569.0,24148.0,34944.0,35327.0,30802.0,40945.0,30829.0,30660.0,34036.0,30617.0,25984.0,47547.0,37139.0,95327.0,38818.0,33632.0,30618.0,30853.0
2358,10194,8586,659128,10194,8586,1,2,23794.0,38899.0,40005.0,35467.0,24408.0,25668.0,23253.0,24411.0,24773.0,38755.0,23288.0,30455.0,46403.0,24531.0,26209.0,40006.0,38820.0,26108.0,31097.0,31921.0,30830.0,40755.0
2359,8650,8472,659129,8650,8472,3,0,30660.0,34036.0,30617.0,25984.0,47547.0,33632.0,38818.0,30618.0,30915.0,37139.0,30853.0,32562.0,36786.0,34275.0,26171.0,24740.0,24157.0,156008.0,25150.0,30352.0,38802.0,23949.0
2360,8456,8528,659130,8456,8528,3,0,24224.0,30509.0,30831.0,39027.0,33963.0,30367.0,34942.0,30598.0,24159.0,38817.0,30960.0,33439.0,34987.0,41071.0,24230.0,111865.0,101192.0,40015.0,25005.0,129817.0,71550.0,96481.0
2361,8586,8462,659131,8586,8462,2,0,30455.0,159833.0,26209.0,24531.0,31921.0,23760.0,24656.0,31097.0,38820.0,30830.0,33074.0,36286.0,24137.0,23953.0,23889.0,33850.0,24528.0,24747.0,24373.0,38368.0,26347.0,37140.0
2362,8559,10260,659132,8559,10260,0,4,23932.0,34430.0,23783.0,40128.0,23785.0,130670.0,35532.0,11576.0,143793.0,23934.0,34261.0,30726.0,30615.0,43248.0,30865.0,32569.0,35327.0,30373.0,24148.0,40945.0,27430.0,24154.0
2363,8654,10194,659133,8654,10194,0,1,36374.0,36394.0,39658.0,23818.0,33312.0,30353.0,24223.0,37169.0,30966.0,38491.0,34543.0,23794.0,38899.0,40005.0,35467.0,24408.0,24435.0,25668.0,23253.0,24773.0,23314.0,23288.0
2364,8602,8668,659134,8602,8668,0,0,30669.0,40022.0,23334.0,32581.0,23435.0,23099.0,29673.0,35466.0,25415.0,23538.0,23291.0,31465.0,30371.0,23268.0,24216.0,24846.0,24006.0,30839.0,109058.0,36012.0,30876.0,30735.0
2365,8667,9879,659135,8667,9879,2,0,23021.0,40132.0,93458.0,23284.0,38816.0,23438.0,30595.0,24843.0,34437.0,23034.0,70297.0,30633.0,23282.0,26777.0,43247.0,24781.0,25015.0,165823.0,112035.0,24020.0,24737.0,30956.0
2366,8455,10252,659136,8455,10252,7,1,30859.0,30856.0,26564.0,30627.0,40825.0,30631.0,32345.0,30686.0,30630.0,37804.0,30679.0,30380.0,30357.0,24751.0,24211.0,24136.0,23264.0,38807.0,38609.0,23283.0,23354.0,26165.0
2367,8191,8655,659137,8191,8655,0,1,24788.0,34230.0,43252.0,34214.0,24212.0,23185.0,11496.0,28109.0,23370.0,32627.0,23190.0,33948.0,30658.0,186137.0,19020.0,30739.0,109621.0,25667.0,23927.0,30342.0,23916.0,34176.0
2368,8658,9825,659138,8658,9825,1,1,31432.0,24226.0,23837.0,34193.0,23787.0,25075.0,33049.0,24978.0,77704.0,24002.0,31953.0,23686.0,26111.0,34418.0,23678.0,31291.0,39297.0,27277.0,31013.0,30613.0,31435.0,36410.0
2369,8472,8586,659139,8472,8586,3,1,32562.0,24740.0,34275.0,31103.0,30352.0,156008.0,131583.0,25150.0,38802.0,24157.0,23949.0,30455.0,159833.0,26108.0,26209.0,40006.0,23760.0,97988.0,31097.0,31921.0,40755.0,33074.0
2370,10194,8667,659140,10194,8667,2,0,23794.0,38899.0,40005.0,35467.0,24408.0,24435.0,23253.0,25668.0,24773.0,38755.0,23288.0,23021.0,32577.0,40132.0,93458.0,38816.0,23438.0,30595.0,24843.0,34437.0,23034.0,23563.0
